,Age,Income,Children,Outage_sec_perweek,MonthlyCharge,Bandwidth_GB_Year,Tenure,Techie_Yes,Phone_Yes,Multiple_Yes,StreamingTV_Yes
311,50,40271.47,0,13.93422217,172.484753,1283.4639949999998,9.821728297,1,1,1,0
312,28,56178.63,0,3.4050506019999998,124.97808,987.6536550000001,9.183905417,0,1,0,0
313,63,21053.35,0,10.69284712,174.991856,1088.263081,8.892893007,0,1,0,0
314,73,75866.75,1,10.11985468,92.488023,583.0259559,7.661226872,0,1,0,0
315,72,74061.48,3,5.863179258,139.965008,1778.733282,12.4767812,0,1,0,0
316,23,35102.93,7,13.357551,192.470522,900.4043765,2.462148717,0,1,1,0
317,49,26391.1,1,14.04061351,220.11851600000003,1693.5760989999999,14.09942339,0,1,0,1
318,82,29982.49,1,4.586902043,232.622804,1143.826239,7.272649386,1,1,0,1
319,72,51154.34,1,11.03563726,210.15627400000002,886.3400740000001,3.999030359,0,1,1,1
320,45,37583.97,1,11.32768159,114.972827,373.2772664,3.115945151,0,1,0,0
321,73,28654.87,1,5.307097721,149.977753,1245.328696,13.67931764,0,1,0,0
322,78,119968.61,1,8.993783986,184.98529299999998,1564.936841,14.6728104,0,0,1,1
323,71,11591.09,4,11.05733159,132.479779,1354.401018,5.953547112000001,0,1,0,1
324,67,70174.11,4,8.702618087000001,190.12704,1971.429689,11.74635394,0,1,0,1
325,43,8495.04,1,7.045651851000001,92.488023,623.7865682999999,5.9540242260000005,1,1,0,0
326,27,17191.02,5,12.61411193,220.11486800000003,3040.553763,22.857780399999996,1,1,1,1
327,39,24732.09,2,9.703658153,107.49576599999999,864.7036995,1.407866545,0,1,0,0
328,52,27282.21,0,8.220453321,169.967067,2042.113893,21.08265979,0,1,1,0
329,19,40902.49,9,8.816497541,222.67921299999998,1973.661316,11.10356439,0,1,1,1
330,48,87568.16,0,11.11756812,200.132293,1755.645123,9.734064703,0,1,0,1
331,22,69327.78,0,13.07119875,262.610632,1758.7356539999998,12.21754865,0,1,1,1
332,69,5194.22,1,12.10865222,152.495236,557.0118807,2.423722078,1,1,1,1
333,31,12951.51,1,9.681031902,202.636202,2205.334092,13.66061487,0,1,0,1
334,79,11179.42,9,10.49495185,127.47834099999999,1451.201108,8.701581043,0,1,1,0
335,65,47288.09,0,7.535866122000001,159.98300600000002,609.0598401000001,4.844060027,1,1,0,0
336,49,114398.35,4,8.713443753,124.960655,1221.100604,6.4850349739999995,0,1,1,0
337,69,105646.73,6,7.191637555,252.62402999999998,745.0493094,1.14113241,1,1,1,1
338,74,42386.84,3,12.2870805,104.97808,1220.452161,7.69213424,0,1,0,0
339,27,38864.57,3,10.66015784,204.96103300000001,1771.472597,13.73012915,0,1,1,0
340,79,25215.22,4,7.044096971,245.145743,1201.484293,5.690013293,0,1,0,1
341,41,9302.3,1,12.14893118,95.019486,764.3017535,6.68894661,0,1,0,0
342,51,45225.74,0,12.71107869,169.937833,1022.4156220000001,9.475983046,1,1,0,0
343,57,29976.15,0,9.759360165,207.475448,1284.442486,4.8932215139999995,0,1,1,0
344,66,13155.79,1,2.8168210439999997,114.983787,289.92402910000004,2.656915117,0,0,0,0
345,85,14980.5,4,9.617602049,232.63780699999998,1718.6001629999998,8.381515692999999,0,1,1,1
346,54,24017.57,9,13.06640293,225.131966,2494.633068,14.53315436,0,1,0,1
347,79,26204.77,8,8.669204518999999,212.64145499999998,2270.749222,13.62832619,0,1,0,1
348,56,27978.78,3,13.97477268,152.495236,567.6177123,1.281566108,0,0,1,1
349,80,46622.3,1,11.19861363,134.950905,380.0501404,3.3655526030000003,0,1,0,0
350,37,34419.26,0,10.18921185,200.132293,1436.408211,5.397827502999999,0,1,0,1
351,24,8507.97,7,9.518819692000001,197.470195,1852.503069,9.001231999,0,1,1,0
352,48,64420.19,3,11.01996949,192.45674499999998,1312.008382,10.9750814,0,1,1,0
353,68,122263.81,0,14.91100172,162.471255,863.0820861,7.8258453779999995,0,1,0,1
354,74,64446.9,3,11.17971961,222.660939,1854.7933030000002,14.12966281,0,1,0,1
355,37,20647.83,1,12.16826675,114.950905,1778.4317649999998,14.66914461,0,1,0,0
356,54,23956.91,0,17.39213562,182.446995,764.2419259,5.388165017,0,1,0,0
357,84,56003.36,1,12.02476736,95.005709,307.018806,2.810825808,0,1,0,0
358,68,50150.81,10,6.676916499999999,172.45674499999998,1179.782483,2.485229169,0,1,1,0
359,39,4180.22,10,11.78679636,177.65076000000002,1040.034575,2.051069457,0,1,0,1
360,85,70023.28,4,7.8465216479999995,207.638588,1080.159892,6.10108047,0,1,1,1
361,86,40728.96,1,5.670110512000001,220.11851600000003,775.5613336,4.950398978,0,1,0,1
362,70,69248.13,1,13.37036883,137.46838799999998,1061.5879710000002,10.16660427,0,1,1,1
363,33,65187.42,1,9.826229752,159.965008,1334.403775,12.29558653,0,1,0,0
364,58,26005.77,1,12.07226102,182.465269,2346.143947,24.886812600000003,0,1,1,0
365,58,10423.75,2,15.42491471,129.977753,1491.768656,9.660361769,0,1,0,0
366,42,28909.96,4,8.601959705,112.484375,927.1279645999999,7.663625954,1,1,1,0
367,89,28219.28,2,8.787582345,127.48872800000001,686.9354616,5.25445262,0,1,0,0
368,63,67319.27,2,6.362190982,162.471255,1460.513443,13.59137366,0,1,0,1
369,18,71348.1,0,9.507249087,154.96176599999998,1942.250203,12.349281900000001,0,0,0,1
370,82,39231.99,4,12.06831191,194.976769,1923.549943,18.37317391,0,1,1,1
371,61,28129.21,8,5.600227586,192.48852,1239.802036,8.498042024,0,1,1,0
372,36,69104.9,7,13.15969677,162.452604,2499.186161,22.33583015,0,1,0,1
373,87,31282.78,1,6.18537496,107.48056000000001,302.38482089999997,1.5415454430000002,0,1,0,1
374,48,65229.24,0,9.089998883,142.48269399999998,1865.48625,12.78453216,0,1,0,0
375,56,15110.46,8,11.21142669,165.018175,908.7910203,2.527681829,0,1,1,1
376,57,66922.3,0,5.868957217,125.007314,790.9469892999999,7.065506244,0,1,1,0
377,89,1666.59,3,2.6573110669999997,139.987503,956.2636974999999,4.258552081,0,1,1,0
378,30,50258.38,6,13.75498892,112.455141,639.3261342999999,4.801969514,0,1,0,0
379,54,54373.35,4,11.07079287,212.622804,1572.045646,5.204853319,0,1,0,1
380,55,33588.84,5,10.74788638,182.460772,3099.9222440000003,32.07301330000001,1,1,0,0
381,46,23629.05,1,15.68552752,159.947583,1599.727567,11.16847385,1,1,1,0
382,18,91186.03,0,10.08605721,245.145743,2188.672399,16.800019600000002,0,1,0,1
383,58,20204.74,0,16.26782621,149.977753,1586.699491,17.6210362,0,1,0,0
384,60,37703.83,1,4.946414498999999,184.967019,1828.2790149999998,17.18829795,0,1,0,1
385,62,29117.32,2,14.19610787,92.455141,1866.966586,17.52138221,1,1,0,0
386,30,52531.72,4,15.83394061,149.944668,1718.5552030000001,10.4103675,0,1,1,1
387,75,25742.72,4,7.663279641,167.45641899999998,556.2193844,3.310281145,0,1,1,0
388,23,21072.82,7,7.43893815,197.516854,1035.1830380000001,2.993625911,0,1,1,0
389,84,37774.81,1,11.70582668,152.488401,1580.43019,16.26037537,0,1,0,0
390,61,20811.42,3,13.60774223,162.48269399999998,703.6927423,3.0450647010000003,0,1,0,0
391,75,34474.39,0,6.02604588,262.610632,1842.258692,15.35762157,0,1,1,1
392,72,81388.6,3,8.273678516,190.173699,1167.271182,5.940902789,0,1,0,1
393,66,78272.96,0,9.424686492000001,187.513939,1007.2897859999999,5.9885052089999995,0,0,1,1
394,81,11655.88,2,10.05990041,212.64145499999998,1500.69101,7.138784756000001,0,1,0,1
395,34,37773.19,4,12.69711858,104.964303,1404.7733970000002,8.951793882999999,0,1,0,0
396,82,40183.01,1,10.385318199999999,232.63780699999998,1342.310858,4.221959275,0,1,1,1
397,73,37149.4,1,10.48123205,142.49926299999998,1250.94478,9.797427154,1,1,0,1
398,28,10331.57,0,13.43076227,277.63748,1710.958869,10.90397471,0,1,1,1
399,48,37096.85,1,7.9515906439999995,112.455141,169.39927980000002,1.6655917759999999,0,1,0,0
400,53,26004.59,2,9.100502767,220.11851600000003,1261.5545650000001,8.611218573,0,1,0,1
401,52,77291.95,4,11.9086306,139.951231,794.9581116,1.28507969,1,1,0,0
402,20,24462.25,3,5.304627269,184.97845800000002,713.364269,1.379696124,0,1,0,0
403,19,75871.75,0,12.07096717,210.138,952.5914921,3.0843765910000003,0,1,0,1
404,70,28840.47,0,7.336943024,142.468917,778.6094502999999,2.43754565,1,1,0,0
405,48,25299.48,4,10.16142541,160.00128,627.0001275000001,3.288124191,0,1,1,0
406,28,37631.4,2,9.632814548999999,127.48198899999998,2938.319116,32.30772134,0,1,0,0
407,52,23014.69,2,6.346778536,162.452604,1566.001524,13.46565415,0,1,0,1
408,77,31300.68,1,12.1986895,172.45785700000002,1889.642423,19.244457999999998,0,1,0,1
409,71,55840.35,3,6.444558317,255.155493,1420.771651,8.69085131,0,1,1,1
410,22,9729.44,4,11.7174619,184.97968400000002,1254.7256929999999,3.7785758819999997,0,1,1,0
411,88,35891.67,1,6.286550987999999,175.006206,1570.345219,10.27819073,0,1,1,0
412,25,20801.9,0,9.886595026,112.455141,500.4406927,4.156887945,1,1,0,0
413,21,112429.2,2,7.972497589,194.95811799999998,1563.848623,11.32083915,1,1,1,1
414,39,33217.64,1,11.10996233,172.44408,787.0962355,5.254442453,0,1,0,1
415,29,45562.97,1,9.301929385,200.165175,1119.610001,5.2551003,0,1,0,1
416,22,15380.9,1,8.535578792999999,127.460067,1155.7824679999999,6.4171326660000005,0,1,0,0
417,44,100232.53,10,9.083448287000001,147.478341,1995.346628,18.61278731,0,1,1,0
418,74,57900.98,4,9.581508542,207.49737,922.1362065999999,4.924623699,0,1,1,0
419,84,60476.86,2,8.763218085,169.937833,717.6823944,6.3259421620000005,0,1,0,0
420,65,26875.13,1,12.72077056,152.45785700000002,2223.835601,17.22220989,1,1,0,1
421,29,24447.03,2,5.3046355169999995,162.460772,1143.685617,3.238699239,0,1,0,0
422,51,14817.22,2,11.18732698,200.132293,1537.296207,6.437878909,1,1,0,1
423,40,6170.55,0,11.6443975,182.460772,1614.5443619999999,15.22323989,0,1,0,0
424,49,33620.38,2,9.83612847,124.97808,758.8338668,7.484425045,0,1,0,0
425,61,86453.08,7,9.202197695,230.105118,1317.766231,7.218752772,0,0,0,1
426,61,31466.9,3,6.187489206,147.47384399999999,1189.578203,11.69875604,0,1,0,0
427,85,76984.15,1,9.320914781,142.48269399999998,1467.273158,10.03363969,0,1,0,0
428,25,43586.8,8,6.697226378,152.479779,2192.693797,18.46162568,0,1,0,1
429,48,13148.09,4,16.41445271,105.010962,1568.47416,16.52138638,0,1,0,0
430,86,11612.88,4,4.964218638999999,114.96578899999999,1376.095043,13.83290937,0,1,0,0
431,53,71215.87,0,6.702458265,184.97845800000002,811.5600648,5.02568958,0,1,0,0
432,88,18113.33,2,8.623296005,134.950905,243.2617759,2.644787483,0,1,0,0
433,40,18895.18,1,4.874661522,182.490006,676.6465413999999,2.522962069,0,1,1,0
434,23,48852.54,1,4.924368526,192.470522,801.4709594999999,3.508974199,0,0,1,0
435,63,6574.36,3,9.173811061,149.96209299999998,1316.145864,11.50651216,1,1,0,1
436,28,10342.14,2,9.553427818,95.019486,1270.217581,10.96319721,0,1,0,0
437,26,23028.48,1,6.007630739,245.174977,1339.709597,5.505247606,0,1,1,1
438,22,31843.16,2,18.39537758,169.944668,1624.7993490000001,14.16961729,0,1,1,1
439,43,31920.88,2,14.02031408,207.49737,1400.834009,10.27782059,0,1,1,0
440,70,54961.9,6,12.07594948,245.145743,1149.1081550000001,3.364993591,0,1,0,1
441,48,119964.79,2,13.40034021,127.47834099999999,1387.0160039999998,9.307770559,0,1,1,0
442,29,21897.41,1,13.121526699999999,182.46760700000002,544.12326,1.171557288,1,0,1,1
443,61,72129.01,4,10.4523599,267.642733,1803.9175710000002,7.262579715,0,0,1,1
444,73,16368.02,1,10.07963518,104.99231100000002,1518.7479449999998,17.06899012,0,1,0,0
445,27,59147.78,2,5.763454352999999,164.97845800000002,1932.20577,10.8600084,0,1,0,0
446,56,65900.37,1,9.086330232,240.11486800000003,1886.3122859999999,16.48065356,0,0,1,1
447,19,69369.36,6,10.04912841,124.960655,1738.7190100000003,10.85041661,0,1,1,0
448,56,23382.74,1,8.431329813,127.44206899999999,1060.026737,4.85576672,0,1,0,0
449,83,25886.2,2,8.961461799,169.992756,250.92700469999997,1.715329149,0,0,1,0
450,84,99519.26,3,12.87091514,169.992756,1916.832871,21.71097206,0,0,1,0
451,62,93039.69,0,7.236546463,179.97935800000002,573.9920618,3.470685398,0,1,1,0
452,67,37852.37,0,7.048563699,134.950905,272.98230950000004,1.914386255,0,1,0,0
453,21,54727.46,1,13.17156155,192.44043200000002,1233.9757710000001,9.16272705,0,1,1,1
454,31,47944.46,2,11.11418795,172.44043200000002,1552.772876,7.457173484,0,1,1,1
455,25,18402.27,2,5.236234219,212.66946299999998,1259.7352939999998,4.991605214,0,1,0,1
456,60,43631.75,0,10.08565191,175.133074,1287.821218,10.5903229,0,1,0,1
457,84,31392.97,6,4.843029288,159.965008,1516.6674380000002,14.68216127,0,1,0,0
458,36,10466.23,1,7.565105657999999,112.484375,589.9932647,5.440398012,0,1,1,0
459,87,20197.89,0,7.940679007000001,179.96558100000001,1021.482609,11.92300936,0,1,1,0
460,80,99482.26,2,12.94031641,252.62402999999998,1267.634616,9.461939857,0,1,1,1
461,34,48005.75,0,7.794425904,95.005709,1266.503765,13.90000955,0,1,0,0
462,39,50666.54,4,4.88644359,240.11486800000003,1877.8527170000002,13.99579075,1,1,1,1
463,42,6117.38,8,10.84392109,105.010962,1541.134986,13.44056701,0,1,0,0
464,36,7953.27,4,9.879617841,182.45383,744.2470872,3.179043613,1,1,1,1
465,18,101000.3,0,11.26553266,149.944668,2023.519366,14.58066686,0,1,1,1
466,66,10882.02,0,13.28523257,144.960655,1428.427469,17.24908083,0,0,1,0
467,20,69156.25,3,15.62909771,187.609354,1283.253595,2.760467902,0,1,0,1
468,73,19563.77,0,11.31172944,129.96209299999998,2256.776479,20.04140358,0,1,0,1
469,83,27113.0,0,11.06959212,129.976324,955.0876357000001,8.001673351,0,1,0,1
470,67,156740.67,2,13.45818264,192.44043200000002,499.71706550000005,1.092219692,0,1,1,1
471,62,23165.82,2,11.06361355,172.44408,1562.32774,14.68600159,0,1,0,1
472,34,13378.22,2,11.56147327,117.485813,776.4780764999999,4.135515169,0,1,0,1
473,28,5337.97,2,13.49663107,159.965008,1118.646915,9.086633107,0,1,0,0
474,26,72490.86,2,7.581534682999999,167.484705,1781.692875,9.493585402999999,0,0,0,1
475,82,12476.24,2,10.67669456,129.96209299999998,1086.92093,5.372758028,0,1,0,1
476,59,64584.13,1,11.74759925,139.98157700000002,1551.398147,13.82188875,0,1,0,1
477,46,32885.95,6,9.044025423999999,124.97808,573.751474,2.598489694,0,1,0,0
478,44,80862.03,1,7.949846907,255.137219,1794.1168480000001,12.9401487,0,1,0,1
479,56,49800.1,4,11.35513416,230.105118,1103.594576,4.957713222,0,0,0,1
480,32,6958.83,10,7.524691972,182.460772,3143.245184,28.79864005,1,1,0,0
481,50,19133.76,2,9.993073346000001,255.155493,1381.802291,7.176411327,0,1,1,1
482,53,23413.1,7,11.38306511,172.45785700000002,1091.10126,5.709925704,0,1,0,1
483,84,11957.82,1,9.818276662,137.48359399999998,891.9472856000001,3.956375328,0,1,1,0
484,33,31250.41,5,14.32006623,167.45641899999998,538.1168657000001,1.033067819,0,1,1,0
485,29,9487.91,3,10.02701706,127.49576599999999,497.90426950000005,2.206152519,0,1,0,0
486,87,13533.47,7,12.67439697,287.642733,1115.476658,3.820262172,1,1,1,1
487,34,46533.08,3,11.95689175,167.45641899999998,522.7315686000001,2.640977982,0,0,1,0
488,34,47946.16,3,16.23914454,164.98894099999998,961.5888385,5.6226609860000005,0,1,0,1
489,28,14393.72,1,12.55052929,242.632554,883.9008134,1.634394387,1,1,1,1
490,68,4102.64,2,13.71586929,130.00641399999998,565.3167155,2.012075635,0,0,0,0
491,26,11249.18,0,8.90345193,257.63748,2062.605873,10.06913982,1,1,1,1
492,61,18684.74,0,11.70304454,129.977753,1197.080651,6.9353357860000004,0,1,0,0
493,79,75276.52,4,3.602721856,232.622804,1972.725118,15.56741347,0,1,0,1
494,49,78129.73,1,5.21028807,182.46760700000002,1427.3215380000001,12.75071284,0,1,1,1
495,85,97761.18,3,9.442505655,220.132293,1218.1244869999998,8.573785357,0,1,0,1
496,25,20789.86,0,2.760749024,252.63780699999998,1874.789062,13.86188691,0,1,1,1
497,19,34038.71,0,13.249156900000001,142.452604,1806.007164,10.77929667,0,1,0,1
498,28,16051.94,0,13.4911859,94.972827,1939.600904,16.88097916,0,1,0,0
499,86,24266.04,0,7.779828792999999,210.105118,2275.888923,16.92163398,0,1,0,1
500,54,28712.86,0,10.68579941,92.455141,1372.385193,11.91663193,0,1,0,0
501,28,18966.81,2,9.905787776,194.969934,785.6266383,2.81822785,1,1,0,0
502,25,67530.44,2,11.62388139,129.977753,1226.343895,5.100566529,1,1,0,0
503,81,38866.92,4,12.19296315,242.62805699999998,1047.361909,4.806882153,0,1,0,1
504,89,44314.39,2,6.892345443,197.48762,893.5446642,5.658327457,0,0,0,0
505,62,26929.55,0,8.482252615,242.61063199999998,1210.047397,2.6495251580000003,0,1,1,1
506,31,50643.95,1,9.179212931,139.93491799999998,2329.912456,18.76976086,0,1,0,1
507,48,4803.58,3,9.321060468999999,112.455141,1163.4075050000001,13.04542381,0,1,0,0
508,22,21278.71,1,13.24354261,182.490006,736.9303356,1.5341921330000001,0,1,1,0
509,22,16874.68,0,14.7376853,149.988989,1134.880009,9.039309605,0,1,1,0
510,20,20314.7,2,7.766411993999999,107.49576599999999,1561.294194,10.15330548,0,1,0,0
511,58,146494.7,1,9.256391341,92.455141,1216.325478,8.792119046,0,1,0,0
512,81,28908.4,0,8.27152774,225.145743,1192.502878,1.5425568790000002,0,1,0,1
513,26,159315.5,0,10.08608649,232.62402999999998,2140.402985,13.65776694,1,1,1,1
514,89,47370.85,0,6.964656883,207.638588,867.2394016000001,5.165404738,0,1,1,1
515,59,59158.79,1,7.514067308,175.133074,1581.016214,13.17859958,1,1,0,1
516,75,39802.79,0,3.2627200610000004,242.62805699999998,724.6774743,1.557206083,0,1,0,1
517,35,50195.66,5,13.69828326,184.964681,1123.971139,7.226076469,0,1,0,0
518,28,52946.65,1,8.363844619,182.443347,2633.809472,20.91720893,0,1,1,0
519,48,7681.82,3,11.34885042,117.485813,967.7426094000001,7.228526307,0,1,0,1
520,29,17876.13,1,11.81880212,139.99788999999998,2101.3440739999996,20.43854626,0,1,0,0
521,62,21795.58,0,8.661233766,149.937833,862.3199149000001,2.9158273639999996,0,1,0,0
522,43,5192.16,1,7.423384386,157.469817,921.1401066,9.709171662000001,0,1,1,0
523,66,60897.92,0,8.827647599,152.51044199999998,752.1641496,1.939549257,0,1,1,0
524,56,35939.37,3,12.48417719,139.99788999999998,522.7806578,1.502124145,0,1,0,0
525,73,24091.33,0,10.56592379,139.951231,736.161108,1.9063684769999998,0,1,0,0
526,21,41209.8,4,11.60110678,117.439154,2148.889242,15.60605339,0,1,0,1
527,48,26695.46,1,19.07180624,235.137219,1304.999684,2.0843964130000003,0,1,0,1
528,82,14185.42,0,12.13702885,149.977753,292.47317369999996,1.781895205,0,1,0,0
529,22,12765.41,0,8.088906499,149.991327,655.3814577,2.050742411,1,1,1,1
530,34,11386.53,3,10.16305189,149.97755,660.0908172999999,2.447649309,0,1,1,1
531,56,56131.21,2,10.14030426,172.45674499999998,1655.780173,10.81997919,0,1,1,0
532,25,50560.17,2,7.823058882000001,137.439154,1090.76661,8.650238791,0,1,0,1
533,44,24202.12,0,10.36003643,197.49445500000002,1136.118286,8.878536605,0,1,1,1
534,59,1668.97,1,11.24744549,204.96103300000001,673.2665835,2.359067126,0,1,1,0
535,63,36973.83,0,8.503805868999999,162.48269399999998,831.1303039,6.811759674,1,1,0,0
536,76,17218.09,1,14.78936522,159.964152,729.541703,5.207179461,0,1,1,1
537,41,34228.9,4,14.24429679,169.974105,1163.701618,9.450195459,0,1,1,0
538,25,31159.95,4,6.027816542,129.959755,1720.1671820000001,10.6312597,0,1,0,0
539,40,21654.51,1,10.4766784,119.989722,626.5880936000001,3.564836875,0,1,0,1
540,77,36121.33,0,8.397331803,179.947583,369.7619068,1.8158362259999998,0,1,1,0
541,20,76136.04,4,12.166356500000001,167.45641899999998,1197.180331,8.932053698999999,0,1,1,0
542,53,20957.58,0,9.133118524,240.11486800000003,1164.240281,7.349620762000001,1,0,1,1
543,36,33559.74,0,13.04068054,194.976769,1651.4241769999999,14.71424943,0,1,1,1
544,86,30142.44,0,10.43511467,245.14696899999998,1489.301457,7.073151031,0,1,1,1
545,59,21663.69,1,12.35764261,139.987503,775.0343206,1.597765127,0,1,1,0
546,26,12924.08,3,12.33031848,197.483972,1808.311421,8.054118994,0,1,1,0
547,61,67021.35,3,18.30717385,190.173699,1942.4522129999998,14.96135055,0,1,0,1
548,27,31006.39,3,14.35467948,197.470195,2847.700412,22.76986341,0,1,1,0
549,53,28580.25,2,9.431168696,149.974105,908.4356313999999,2.519975147,0,1,1,0
550,32,23706.94,1,11.27381764,204.97968400000002,973.4512832999999,5.915247686,0,0,1,0
551,60,49693.17,0,10.93898196,152.50217800000001,1097.7031550000002,7.793733508,0,1,0,0
552,25,77622.97,3,6.464103552,225.131966,2936.746847,20.44846104,0,1,0,1
553,52,86411.28,3,5.772344438999999,202.636202,1883.962411,10.40161068,0,1,0,1
554,32,46353.07,10,11.17925847,127.460067,1808.501398,11.40192641,0,1,0,0
555,88,62359.81,1,10.26897415,162.48269399999998,844.8711719,7.604093453,1,1,0,0
556,59,19942.74,0,10.11933502,104.962874,1215.114995,12.85397739,1,1,0,1
557,54,51203.14,1,8.776451212000001,169.937833,382.5347203,1.4109712369999998,0,1,0,0
558,83,10818.08,3,9.011401399,159.93491799999998,1043.790368,8.874920206,1,1,0,1
559,88,33165.9,0,10.91857997,217.47019500000002,851.1414085000001,6.013261132,0,1,1,0
560,68,25819.56,1,7.298432417999999,245.14696899999998,1762.075547,9.306233406,1,0,1,1
561,38,21806.2,0,13.40423523,177.48762,1350.716866,4.902104963999999,1,1,0,0
562,23,28082.45,3,9.879567236,162.465269,1052.0420789999998,1.894776657,1,1,1,0
