,Age,Children,Income,Outage_sec_perweek,Phone_Yes,MonthlyCharge,Churn_Yes
510,20,2,20314.7,7.766411993999999,1,107.49576599999999,0
511,58,1,146494.7,9.256391341,1,92.455141,0
512,81,0,28908.4,8.27152774,1,225.145743,1
513,26,0,159315.5,10.08608649,1,232.62402999999998,1
514,89,0,47370.85,6.964656883,1,207.638588,1
515,59,1,59158.79,7.514067308,1,175.133074,1
516,75,0,39802.79,3.2627200610000004,1,242.62805699999998,1
517,35,5,50195.66,13.69828326,1,184.964681,0
518,28,1,52946.65,8.363844619,1,182.443347,0
519,48,3,7681.82,11.34885042,1,117.485813,1
520,29,1,17876.13,11.81880212,1,139.99788999999998,0
521,62,0,21795.58,8.661233766,1,149.937833,1
522,43,1,5192.16,7.423384386,1,157.469817,0
523,66,0,60897.92,8.827647599,1,152.51044199999998,0
524,56,3,35939.37,12.48417719,1,139.99788999999998,1
525,73,0,24091.33,10.56592379,1,139.951231,1
526,21,4,41209.8,11.60110678,1,117.439154,1
527,48,1,26695.46,19.07180624,1,235.137219,1
528,82,0,14185.42,12.13702885,1,149.977753,0
529,22,0,12765.41,8.088906499,1,149.991327,1
530,34,3,11386.53,10.16305189,1,149.97755,0
531,56,2,56131.21,10.14030426,1,172.45674499999998,0
532,25,2,50560.17,7.823058882000001,1,137.439154,1
533,44,0,24202.12,10.36003643,1,197.49445500000002,0
534,59,1,1668.97,11.24744549,1,204.96103300000001,0
535,63,0,36973.83,8.503805868999999,1,162.48269399999998,0
536,76,1,17218.09,14.78936522,1,159.964152,1
537,41,4,34228.9,14.24429679,1,169.974105,0
538,25,4,31159.95,6.027816542,1,129.959755,0
539,40,1,21654.51,10.4766784,1,119.989722,0
540,77,0,36121.33,8.397331803,1,179.947583,0
541,20,4,76136.04,12.166356500000001,1,167.45641899999998,0
542,53,0,20957.58,9.133118524,0,240.11486800000003,1
543,36,0,33559.74,13.04068054,1,194.976769,1
544,86,0,30142.44,10.43511467,1,245.14696899999998,1
545,59,1,21663.69,12.35764261,1,139.987503,0
546,26,3,12924.08,12.33031848,1,197.483972,1
547,61,3,67021.35,18.30717385,1,190.173699,0
548,27,3,31006.39,14.35467948,1,197.470195,1
549,53,2,28580.25,9.431168696,1,149.974105,1
550,32,1,23706.94,11.27381764,0,204.97968400000002,1
551,60,0,49693.17,10.93898196,1,152.50217800000001,0
552,25,3,77622.97,6.464103552,1,225.131966,1
553,52,3,86411.28,5.772344438999999,1,202.636202,1
554,32,10,46353.07,11.17925847,1,127.460067,0
555,88,1,62359.81,10.26897415,1,162.48269399999998,0
556,59,0,19942.74,10.11933502,1,104.962874,0
557,54,1,51203.14,8.776451212000001,1,169.937833,1
558,83,3,10818.08,9.011401399,1,159.93491799999998,1
559,88,0,33165.9,10.91857997,1,217.47019500000002,0
560,68,1,25819.56,7.298432417999999,0,245.14696899999998,1
561,38,0,21806.2,13.40423523,1,177.48762,1
562,23,3,28082.45,9.879567236,1,162.465269,1
563,55,3,69662.99,7.3294786489999995,1,147.45641899999998,0
564,43,1,54674.22,9.311560352999999,0,134.950905,0
565,61,4,16706.02,11.13291822,1,127.44206899999999,0
566,38,0,31980.81,12.236238,1,184.97845800000002,0
567,28,4,41955.27,12.03070714,1,137.46838799999998,0
568,84,0,57107.43,5.33893117,1,182.443347,1
569,22,0,6769.7,15.39425705,1,172.487091,1
570,34,1,65191.79,7.879092117000001,1,162.500692,0
571,28,0,35947.74,7.006566847999999,1,137.439154,0
572,83,6,23022.97,10.9783735,1,220.11486800000003,1
573,86,0,33529.19,9.023888498,0,159.99424199999999,1
574,79,3,73378.99,6.5997425860000005,1,159.964152,1
575,56,1,3504.7,8.863330522,1,275.133571,1
576,47,0,20125.41,8.842692082000001,1,194.95811799999998,0
577,84,1,25807.14,8.832305481,1,124.97808,0
578,35,8,21801.03,12.47810556,0,92.455141,0
579,26,4,15518.51,9.877572075,1,229.993134,0
580,41,0,10299.94,6.048302665,1,147.478341,0
581,50,2,30944.95,11.62322378,1,179.947583,1
582,34,1,80906.28,17.23011599,1,175.006206,0
583,22,1,39281.35,14.68014234,0,204.963371,0
584,55,0,14536.31,13.12045068,1,210.12704,0
585,80,6,43044.31,7.173629507,1,184.967019,0
586,85,1,19373.31,13.25882319,1,200.118516,1
587,58,0,46426.0,9.408080299,1,114.96578899999999,0
588,37,4,24903.99,6.860771245,1,134.98013899999998,1
589,71,3,82554.24,4.12236456,1,92.488023,0
590,63,0,48163.8,13.08013867,1,137.48359399999998,0
591,47,0,25331.3,8.194610203,1,137.48359399999998,1
592,80,2,25898.52,10.98987178,1,207.638588,1
593,26,3,2374.22,11.91761523,1,114.972827,0
594,28,3,88915.15,7.344740595,1,207.609354,1
595,38,4,21168.49,7.325364652999999,1,134.950905,1
596,79,2,74026.91,8.200222508,1,240.11486800000003,1
597,48,2,21064.75,10.496246800000002,1,149.959755,0
598,80,2,42659.99,8.461081572000001,1,134.950905,0
599,66,4,15253.93,8.941096681,0,204.963371,0
600,26,9,29353.41,7.752382962,1,149.977753,0
601,56,1,35089.38,9.647132151000001,1,139.93491799999998,1
602,69,4,75443.13,10.91251295,1,197.628838,0
603,73,0,55081.63,8.442478547999999,1,152.479779,0
604,55,0,16581.74,10.21682783,1,139.95684,0
605,32,2,29361.24,16.82309021,1,229.993134,1
606,71,1,26164.5,12.27450189,1,142.471255,0
607,26,2,60231.84,9.712856303999999,1,159.947583,1
608,71,2,20191.76,9.741346714,1,240.11486800000003,1
609,51,0,44316.41,15.26191649,1,172.44043200000002,1
610,89,1,51090.87,14.12126974,1,169.967067,1
611,58,0,58324.01,12.35356432,1,149.96209299999998,1
612,46,2,48137.75,11.20346894,1,134.950905,0
613,19,1,19639.83,5.489232782999999,1,159.965008,0
614,18,1,27259.78,12.74662948,1,232.63780699999998,1
615,78,1,86897.5,11.58210776,1,149.96209299999998,0
616,51,0,27537.94,5.7028331539999995,1,184.963371,1
617,65,0,8690.46,12.55174668,1,182.490006,1
618,37,1,29823.06,16.27747113,1,159.951231,0
619,38,0,28790.03,9.95126762,1,147.442069,0
620,84,1,63725.44,10.8901854,1,242.632554,1
621,43,1,14900.46,10.07652766,1,162.500489,1
622,34,2,37552.96,11.88831901,1,172.45785700000002,0
623,48,2,163086.24,13.756870499999998,1,140.00128,0
624,56,1,15621.76,10.75643368,1,144.98894099999998,1
625,53,0,12782.07,5.330342998,1,150.02076399999999,1
626,55,2,14331.34,10.54615588,1,275.133571,1
627,35,4,25934.55,6.569174155,1,130.00641399999998,0
628,18,0,37860.79,12.13559132,1,197.48762,0
629,38,0,99007.42,5.114864238,0,149.984492,0
630,55,1,49915.86,12.67661786,0,184.97845800000002,1
631,81,2,11455.64,13.26508243,1,207.609354,1
632,55,0,22322.51,11.98809409,1,139.99788999999998,0
633,64,0,67019.55,12.29322885,1,220.132293,0
634,80,0,61436.18,8.157170567,1,242.632554,1
635,36,1,83705.06,8.36802634,1,154.991856,1
636,42,6,58187.53,8.645688486000001,1,139.987503,0
637,44,4,36699.84,9.435961177000001,1,245.145743,1
638,24,2,26942.28,11.06173556,1,187.609354,1
639,39,1,15638.87,7.48309773,0,159.965008,1
640,68,3,49252.56,13.31601627,1,192.44043200000002,1
641,83,1,8497.8,10.34957334,1,172.44043200000002,1
642,56,2,56574.39,10.38237508,1,204.96103300000001,0
643,47,4,58297.91,10.27122446,1,222.649979,0
644,59,2,24940.07,9.542022572999999,1,159.951231,1
645,28,1,18410.16,9.417040882,1,159.965008,1
646,81,1,85742.06,11.00921312,1,152.51044199999998,0
647,69,2,100626.29,13.90587666,1,187.656013,1
648,77,1,20485.31,14.40659587,1,184.97845800000002,0
649,26,1,24166.24,13.36710209,1,127.48198899999998,0
650,47,1,60415.32,8.497807171,1,220.11851600000003,1
651,50,2,40667.47,7.842029127000001,1,162.48269399999998,0
652,46,1,29876.17,8.063885304,1,245.14696899999998,1
653,40,3,22790.72,9.957204622,1,162.465269,1
654,52,5,67828.98,13.32489174,1,149.984492,1
655,68,1,94520.02,3.507354765,1,147.478341,0
656,82,4,172884.11,8.624034211,1,184.963371,0
657,83,1,45301.07,16.35739677,1,172.47417,0
658,21,0,13673.66,3.629351785,1,200.132293,1
659,43,0,33731.69,10.73698075,1,92.455141,0
660,65,1,47738.37,11.284594,1,214.966286,1
661,82,3,26633.0,10.40270813,1,127.458638,0
662,48,0,70806.33,15.090511300000001,1,120.003499,0
663,79,4,73566.21,12.95955778,1,210.105118,1
664,33,1,50601.07,10.05136169,1,142.500692,1
665,37,2,111380.52,5.129502971,1,79.978861,0
666,35,1,30774.73,10.7459413,1,137.46838799999998,0
667,59,0,12428.24,3.43357667,1,134.950905,0
668,44,1,43677.48,8.220782475,1,104.962874,0
669,74,3,50806.21,12.11791408,1,102.474625,0
670,31,4,32796.83,13.23925733,1,162.48269399999998,1
671,60,1,43636.68,8.670379621,1,159.99424199999999,1
672,18,3,44349.71,8.82164481,1,92.455141,0
673,84,2,37376.03,11.35680475,1,255.155493,1
674,68,4,60317.8,9.271105348999999,1,159.98300600000002,1
675,86,2,72436.33,7.92301547,1,169.944668,1
676,73,0,54937.5,12.07745494,1,127.511223,0
677,46,3,4739.77,10.10753133,1,95.019486,0
678,19,1,48037.69,15.4360432,1,134.98013899999998,0
679,27,0,37415.85,8.319615273,1,112.455141,0
680,76,1,114609.0,8.14229928,1,92.455141,0
681,56,1,90059.86,8.862064813,1,127.44206899999999,1
682,42,2,25670.71,13.977299100000002,1,129.96209299999998,0
683,76,0,19288.27,11.97665938,1,112.484375,0
684,42,7,39087.76,8.361906963,1,212.64145499999998,0
685,32,0,169580.73,3.625998515,1,220.161527,1
686,27,1,16593.59,6.306089367,1,149.937833,0
687,74,3,18326.88,9.479801512,1,232.64145499999998,1
688,64,2,168097.1,10.69315843,1,192.470522,0
689,30,2,5850.56,9.883677574,1,194.966286,1
690,23,4,16064.99,10.2900353,1,114.96578899999999,0
691,44,3,66365.07,14.34431543,1,192.48852,0
692,77,0,53562.86,8.936042397000001,1,152.479779,0
693,78,4,28937.89,8.950709439,1,154.96176599999998,0
694,20,1,62952.13,14.9103207,1,124.97808,0
695,53,2,45777.4,12.37429389,1,152.44408,1
696,20,1,6396.98,5.896054877,1,232.64145499999998,1
697,82,6,26785.51,15.04983927,1,182.465269,1
698,43,0,23311.73,8.375886131,0,242.61063199999998,1
699,38,1,65056.0,10.7721728,1,202.443347,1
700,81,10,62921.94,11.72362557,1,117.487242,0
701,34,0,120435.58,8.365498537999999,1,184.97968400000002,0
702,36,7,12145.97,7.275899757,1,240.11486800000003,1
703,38,2,46111.61,6.987857557000001,1,184.967019,1
704,33,1,81170.43,13.08571695,1,127.458638,0
705,66,1,18893.5,8.367217945,1,184.98529299999998,0
706,78,2,11583.37,15.29183368,1,277.63748,0
707,80,3,16852.05,8.824004704,1,172.45785700000002,1
708,38,4,68180.35,6.913368813,1,194.966286,1
709,80,7,26569.28,15.22907333,1,174.975543,1
710,48,0,24034.97,9.864571407,1,149.937833,1
711,20,0,19474.37,11.03086435,1,112.455141,0
712,18,0,23775.33,11.02449018,1,149.959755,0
713,49,1,52875.82,10.83227898,1,277.63748,1
714,80,4,46786.18,10.0934549,1,112.484375,0
715,24,0,68647.24,12.71080854,1,117.439154,0
716,87,2,84826.6,7.612812481000001,0,275.133571,1
717,73,0,42305.68,7.167928889,1,147.45641899999998,1
718,76,2,18301.98,14.32600086,1,204.949594,1
719,80,1,46647.99,14.28125681,1,127.474951,0
720,89,0,28330.55,10.86134286,1,129.96209299999998,0
721,43,6,11661.07,6.858268186,1,242.61063199999998,1
722,50,0,82226.63,7.530481622999999,1,127.44206899999999,0
723,64,0,8864.63,7.373007212,1,104.964303,0
724,49,0,96022.76,8.025412394,1,182.443347,1
725,32,3,52856.4,9.730159336,1,159.947583,1
726,31,0,37772.16,13.09411393,1,157.48359399999998,0
727,44,4,53135.08,2.9920131519999997,1,129.948316,0
728,52,3,38311.94,12.136241199999999,1,139.93491799999998,0
729,66,2,25100.17,8.07133879,1,222.649979,1
730,54,1,9080.2,11.64143982,1,162.48269399999998,0
731,36,0,16778.35,14.19955362,1,125.007314,1
732,61,0,24518.97,3.5419259,1,204.949594,1
733,27,1,57938.27,8.788051372,1,139.965008,0
734,89,4,24865.85,6.72503168,1,182.465269,0
735,47,1,16091.65,8.241378511,1,104.99231100000002,0
736,81,2,48226.58,6.164653674,0,220.11851600000003,1
737,79,3,5694.61,7.0947948389999995,1,154.991856,1
738,35,3,15603.09,9.263024683,0,142.452604,0
739,88,0,46988.4,9.55444436,1,147.442069,1
740,55,2,88666.42,8.433181102999999,1,124.97808,0
741,34,2,65540.61,6.674303144,1,220.11851600000003,0
742,35,2,112914.39,12.77695284,1,117.439154,0
743,43,1,18534.37,8.586124112,1,95.019486,0
744,70,2,27588.53,11.18777585,1,162.48269399999998,0
745,50,1,3563.55,9.545907757,1,159.947583,1
746,43,1,106964.84,11.66266603,0,104.97808,0
747,69,9,61475.04,14.46243735,0,117.483475,0
748,25,0,59930.95,7.482298411,1,172.484753,1
749,88,0,38656.75,12.11561244,1,169.937833,0
750,69,1,23806.03,9.098009816,0,147.47384399999999,0
751,43,2,91141.18,9.981655957000001,1,175.133074,1
752,79,3,23507.1,7.607841769,1,195.006206,0
753,86,2,37837.28,9.830658025,1,127.458638,0
754,84,3,9994.08,13.98915649,0,245.145743,1
755,78,0,31779.0,7.999794525,1,220.132293,1
756,84,1,18938.33,9.685619611,1,147.442069,0
757,76,1,29459.16,8.157311089,1,275.119794,1
758,74,4,17520.23,4.407345296,1,162.45383,1
759,76,5,15615.89,5.147134775,1,124.964303,0
760,55,0,44493.49,13.88702214,1,192.48852,0
761,57,0,5997.99,18.30369591,1,104.97808,0
762,63,1,48557.08,11.30766093,1,137.48724199999998,0
763,89,4,13756.31,9.039378259,1,124.97808,0
764,46,1,12366.21,11.42897436,1,172.44408,0
765,22,1,11232.67,9.281101985,1,114.972827,0
766,81,6,14999.93,12.49098641,1,202.443347,1
767,58,3,30300.58,12.46342441,1,159.98300600000002,0
768,48,3,12339.69,12.76368534,1,187.46728000000002,0
769,78,3,9297.37,14.490212099999999,1,157.469817,0
770,72,2,27581.84,10.58136361,1,212.64145499999998,1
771,76,4,45553.16,14.438616099999999,1,172.470522,1
772,41,0,78642.15,13.54202523,1,104.99231100000002,0
773,29,1,11408.67,8.696229317,1,134.950905,0
774,88,1,11391.26,9.624347659,1,187.484705,0
775,89,3,15872.36,7.831185802,1,149.988989,0
776,30,3,30446.44,10.02846403,1,182.48326699999998,0
777,19,2,75130.89,7.92468528,0,210.105118,1
778,87,2,18455.86,10.85798773,1,129.994975,0
779,76,1,10589.74,7.892007202,1,194.974431,1
780,69,3,7868.29,12.48033844,1,139.98300600000002,0
781,21,0,33329.83,9.783917847,1,262.610632,1
782,26,0,27798.01,11.87926178,1,255.11979399999998,1
783,72,2,112245.07,8.960273769,1,192.470522,1
784,66,3,45427.24,9.862233728,1,114.950905,0
785,45,0,59333.32,12.78434846,1,129.99153,0
786,50,4,49740.98,9.051251778,0,129.99153,1
787,65,0,15543.8,7.458066464,1,114.972827,0
788,70,0,31138.29,12.0778957,1,159.97935800000002,0
789,47,0,6972.84,9.751202613,1,164.964681,1
790,39,4,54471.65,8.278970561,1,159.96558100000001,1
791,84,2,1425.61,12.48971668,1,160.00128,0
792,83,0,29470.61,10.467328300000002,1,149.959755,0
793,31,1,5149.97,13.84635691,0,222.62805699999998,1
794,62,0,57559.65,10.02798635,1,204.963371,1
795,85,3,14824.71,7.363525885,1,172.44408,1
796,40,2,74381.07,15.15657239,1,220.11486800000003,1
797,67,4,62905.7,8.441192512,1,149.97755,1
798,33,1,4297.28,10.80087066,1,270.160419,1
799,77,2,36678.72,10.35866414,1,152.44408,0
800,20,2,20433.9,10.400959199999999,1,232.62402999999998,1
801,75,4,17089.24,10.39432745,1,222.632554,1
802,24,10,27466.82,15.08380131,1,262.610632,1
803,73,0,29249.18,6.479792672,1,179.97935800000002,0
804,63,2,50264.01,12.76255256,1,165.01134,1
805,67,3,10231.67,5.031953948,1,242.62805699999998,0
806,44,0,51937.51,12.63331903,1,182.465269,0
807,52,3,6914.4,1.180258979,1,92.455141,0
808,61,1,35808.85,10.84787976,1,179.96558100000001,1
809,41,0,43329.35,8.222455858,1,255.11979399999998,1
810,49,1,25435.29,12.9775086,1,182.460772,1
811,45,1,33809.72,3.9083651710000002,1,127.458638,0
812,39,1,98173.49,6.483393995,1,207.609354,1
813,52,0,6990.37,5.729464009,1,117.46859099999999,1
814,42,2,29345.58,7.450205641,1,95.005709,0
815,29,0,21616.35,14.37269379,1,217.47019500000002,0
816,52,1,29736.31,3.461555254,1,245.14696899999998,1
817,80,2,10670.46,10.13650144,1,177.48762,0
818,83,0,15842.09,6.69907945,1,172.44408,0
819,73,2,41717.46,7.544577618,1,232.65203799999998,1
820,34,0,29907.64,9.891516764,0,147.442069,1
821,82,4,12482.52,10.39942085,1,242.61427999999998,1
822,23,9,12072.44,7.0103981189999995,1,172.487091,1
823,64,3,47300.07,12.47369418,1,212.64145499999998,0
824,47,2,42440.36,14.81572883,0,154.975543,1
825,37,3,35223.63,7.647106163999999,1,154.975543,1
826,84,0,87580.83,9.746705702,1,207.481057,1
827,45,2,24608.16,12.19720019,1,127.49576599999999,0
828,20,1,32011.39,14.34937361,1,127.44206899999999,0
829,56,1,78944.18,9.263624334,1,194.976769,1
830,80,4,21878.12,11.0781516,1,114.99756399999998,0
831,76,1,29005.1,11.97165632,1,207.638588,1
832,79,1,14715.35,9.812128627,1,184.97151599999998,1
833,18,1,3401.06,11.05079611,1,182.446995,0
834,19,1,45181.91,13.9416954,1,169.944668,1
835,47,0,51909.42,10.13282402,1,220.132293,1
836,56,0,20070.17,6.486151577999999,1,142.452604,0
837,19,10,23299.98,10.09307939,1,129.994975,0
838,24,2,34292.78,16.16759956,1,139.97923899999998,0
839,57,3,37119.33,5.64473528,1,157.48359399999998,0
840,65,0,28056.39,7.637291768,1,200.118516,1
841,43,1,6169.09,7.335113752000001,1,149.959755,0
842,70,4,14219.58,11.16404955,1,182.460772,1
843,60,2,48525.16,8.096814587999999,1,212.64145499999998,1
844,62,0,42076.21,7.428239784,1,149.977753,0
845,22,1,69595.62,13.52402765,1,129.976324,0
846,65,4,12476.49,8.588524095,1,152.466002,0
847,86,5,71049.68,12.28484802,1,142.48269399999998,1
848,44,0,80844.48,6.325988402,1,132.479779,1
849,27,2,22864.34,12.50317843,1,149.984492,0
850,22,0,58126.33,16.58995671,1,240.11486800000003,1
851,83,1,47218.76,13.27497461,0,230.105118,1
852,23,9,4064.62,8.461468748,1,129.994975,1
853,81,1,24829.93,13.12937988,1,159.98046499999998,1
854,79,1,69238.83,8.023586737,1,117.46859099999999,0
855,18,1,11969.69,8.023097117,1,247.66465499999998,1
856,43,0,9124.29,14.87070352,1,184.993915,1
857,18,0,27405.08,10.3803815,1,162.46760700000002,0
858,83,2,17280.24,10.65786656,1,277.651257,1
859,55,4,37330.86,10.52752198,1,172.45551899999998,0
860,61,3,32389.5,10.67064745,1,149.959755,0
861,54,0,26728.25,13.371381900000001,0,172.45674499999998,0
862,51,4,67100.14,6.780313334,0,169.992756,1
863,81,4,26763.52,10.65970319,1,172.44043200000002,1
864,23,1,24147.42,10.60676299,1,194.98820800000001,0
865,61,1,18653.61,10.60701919,1,235.141716,1
866,48,5,37922.51,8.441465412000001,1,242.61427999999998,1
867,58,2,23330.47,10.79373083,1,117.51525,1
868,63,1,38378.12,19.08168517,0,127.458638,0
869,78,0,2978.04,12.13409749,1,179.947583,0
870,34,0,9441.99,11.11012751,1,139.93491799999998,1
871,66,6,34901.12,11.31808678,1,92.488023,0
872,32,0,13359.18,8.925549447,1,117.47203600000002,1
873,55,0,20761.43,10.01977372,1,187.481057,1
874,32,3,21486.46,5.349482623,1,225.145743,1
875,69,3,36233.87,9.530649932000001,1,159.965008,1
876,51,10,22120.88,10.06967038,0,255.141716,1
877,39,5,40725.32,10.27136063,1,184.993915,1
878,30,2,44831.61,12.24849045,0,149.984492,0
879,38,2,36574.2,4.771959745,1,182.465269,1
880,87,1,40921.71,11.53388751,1,129.948316,0
881,73,3,32746.0,11.90094641,1,152.47417,1
882,45,0,73919.79,14.34560232,1,207.49737,0
883,21,3,64292.47,8.659099436,1,154.991856,1
884,29,2,73331.45,12.27991447,1,137.468591,0
885,31,0,50561.44,6.573582085,1,207.481057,0
886,37,0,39478.06,10.47189661,1,137.439154,0
887,57,2,40460.35,13.32211645,1,252.62402999999998,1
888,26,0,33602.96,5.4395720579999995,1,194.999168,0
889,36,4,58590.12,7.84599874,1,152.50901299999998,1
890,83,1,71916.6,8.989389393,0,137.439154,0
891,60,4,38692.31,10.9725355,1,267.664655,1
892,74,1,8882.51,16.53887592,1,157.469817,0
893,35,1,36384.62,15.56284947,1,154.975543,0
894,59,4,22107.4,8.121051317000001,1,117.439154,0
895,55,0,125002.34,4.937247087,1,182.47622900000002,0
896,66,2,25472.79,5.921988778999999,1,142.485486,0
897,49,1,45020.08,11.61603945,1,162.452604,0
898,22,0,33543.36,11.08657399,0,144.960655,0
899,32,1,18555.15,8.406366357000001,1,129.994975,0
900,72,5,40108.38,13.05019837,1,129.96209299999998,1
901,34,1,18762.01,12.017333,1,212.65568599999997,1
902,77,3,70372.16,10.51532824,1,104.962874,0
903,27,1,6424.15,6.056073185,1,147.478341,0
904,48,0,67012.93,5.900461334,1,134.98013899999998,0
905,67,2,34090.24,4.455529019,1,127.48872800000001,1
906,59,0,46728.49,10.13094024,1,220.132293,1
907,42,0,20841.67,10.02323853,1,184.967019,0
908,75,2,7862.38,0.760277434,0,124.964303,0
909,48,0,12000.1,5.114025367,1,182.46760700000002,1
910,87,2,29812.92,6.988268456,1,162.500692,0
911,43,4,49710.21,14.96043073,1,172.470522,1
912,20,4,70419.88,12.36821127,1,212.66946299999998,0
913,48,0,70133.7,10.87926101,1,257.63748,1
914,21,1,78537.66,15.55101617,1,222.62805699999998,1
915,34,7,42917.45,8.211187999,1,152.479779,0
916,30,8,6300.17,11.71773291,1,112.455141,0
